transaction_date,brand_name,outlet_name,year_month,is_weekend,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,1.Morning_promo_spend,2.Afternoon_promo_spend,3.Evening_promo_spend,4.Late night_promo_spend,Platform A_spend,Platform B_spend,Platform C_spend,no_of_ads,ad_spend,clicks,impressions,reach,cost_per_click
2020-10-04,Pizzeria,Pizzeria - Central,2020-10,True,43.0,43.0,2698.6,5.0,350.97,38.0,2347.6299999999997,54.08,,3.0,3.01,,0.0,1.5133333333333334,5.625,5.0,74.15,150.0,23898.0,22959.0,0.49433333333333335
2020-10-04,Pizzeria,Pizzeria - East,2020-10,True,34.0,34.0,1600.6800000000003,7.0,430.12,27.0,1170.5600000000002,105.0,0.0,7.5,20.0,,,,10.5,,,,,,
2020-10-04,The Brunch Place,The Brunch Place - East,2020-10,True,5.0,5.0,92.02000000000001,0.0,0.0,5.0,92.02000000000001,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-10-05,Club Street,Club Street - Central,2020-10,False,26.0,26.0,989.65,0.0,0.0,26.0,989.65,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-05,Club Street,Club Street - East,2020-10,False,32.0,31.0,1114.6,0.0,0.0,31.0,1114.6,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-05,Pizzeria,Pizzeria - Central,2020-10,False,37.0,36.0,2079.0699999999997,0.0,0.0,36.0,2079.0699999999997,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,76.25,161.0,21210.0,20381.0,0.47360248447204967
2020-10-05,Pizzeria,Pizzeria - East,2020-10,False,23.0,23.0,1112.75,2.0,115.02000000000001,21.0,997.73,30.0,0.0,7.5,0.0,,,,5.0,,,,,,
2020-10-05,The Brunch Place,The Brunch Place - East,2020-10,False,12.0,12.0,280.34000000000003,0.0,0.0,12.0,280.34000000000003,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-06,Club Street,Club Street - Central,2020-10,False,13.0,12.0,561.5,2.0,162.8,10.0,398.7,14.0,0.0,2.8,0.0,,,,2.0,,,,,,
2020-10-06,Club Street,Club Street - East,2020-10,False,27.0,27.0,891.9000000000001,0.0,0.0,27.0,891.9000000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-06,Pizzeria,Pizzeria - Central,2020-10,False,34.0,33.0,1942.62,4.0,233.79000000000002,29.0,1708.83,25.57,0.0,0.0,5.114,,0.0,2.6425,2.142857142857143,5.0,71.83,147.0,23018.0,22436.0,0.48863945578231294
2020-10-06,Pizzeria,Pizzeria - East,2020-10,False,15.0,15.0,784.8299999999999,3.0,171.73000000000002,12.0,613.0999999999999,45.0,15.0,6.0,0.0,,,,5.625,,,,,,
2020-10-06,The Brunch Place,The Brunch Place - East,2020-10,False,13.0,13.0,301.74,0.0,0.0,13.0,301.74,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-07,Club Street,Club Street - Central,2020-10,False,16.0,16.0,877.9,4.0,433.35,12.0,444.55,28.0,7.0,2.8,,,,,4.0,,,,,,
2020-10-07,Club Street,Club Street - East,2020-10,False,16.0,16.0,442.8,0.0,0.0,16.0,442.8,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-07,Pizzeria,Pizzeria - Central,2020-10,False,19.0,19.0,1066.3100000000002,2.0,138.03,17.0,928.28,17.990000000000002,,0.33222222222222225,5.0,,0.0,0.9966666666666667,2.142857142857143,7.0,37.68,90.0,15447.0,15010.0,0.4186666666666667
2020-10-07,Pizzeria,Pizzeria - East,2020-10,False,11.0,11.0,496.46000000000004,1.0,57.78,10.0,438.67999999999995,15.0,0.0,0.0,7.5,,,,3.0,,,,,,
2020-10-07,The Brunch Place,The Brunch Place - East,2020-10,False,6.0,6.0,101.65,0.0,0.0,6.0,101.65,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-08,Club Street,Club Street - Central,2020-10,False,22.0,22.0,1065.75,5.0,473.70000000000005,17.0,592.05,35.0,7.0,5.25,0.0,,,,4.375,,,,,,
2020-10-08,Club Street,Club Street - East,2020-10,False,14.0,14.0,469.05,0.0,0.0,14.0,469.05,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-08,Pizzeria,Pizzeria - Central,2020-10,False,11.0,11.0,443.52,2.0,100.58,9.0,342.94,20.0,,0.0,6.666666666666667,,0.0,0.0,4.0,6.0,57.33,123.0,16777.0,15768.0,0.4660975609756097
2020-10-08,Pizzeria,Pizzeria - East,2020-10,False,10.0,10.0,341.85,1.0,53.5,9.0,288.35,15.0,15.0,0.0,0.0,,,,3.0,,,,,,
2020-10-08,The Brunch Place,The Brunch Place - East,2020-10,False,2.0,2.0,49.22,0.0,0.0,2.0,49.22,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-09,Club Street,Club Street - Central,2020-10,False,24.0,23.0,1109.3999999999999,7.0,596.1999999999999,16.0,513.2,49.0,7.0,7.0,0.0,,,,6.125,,,,,,
2020-10-09,Club Street,Club Street - East,2020-10,False,17.0,17.0,492.05,0.0,0.0,17.0,492.05,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-09,Pizzeria,Pizzeria - Central,2020-10,False,23.0,23.0,1223.53,0.0,0.0,23.0,1223.53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,56.55,101.0,16223.0,15247.0,0.5599009900990098
2020-10-09,Pizzeria,Pizzeria - East,2020-10,False,7.0,7.0,329.01,0.0,0.0,7.0,329.01,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-09,The Brunch Place,The Brunch Place - East,2020-10,False,2.0,2.0,29.96,0.0,0.0,2.0,29.96,0.0,0.0,,0.0,,,,0.0,,,,,,
2020-10-10,Club Street,Club Street - Central,2020-10,True,28.0,28.0,1425.0000000000002,8.0,708.4,20.0,716.6,56.0,10.5,4.666666666666667,3.5,,,,5.6,,,,,,
2020-10-10,Club Street,Club Street - East,2020-10,True,16.0,16.0,597.9499999999999,0.0,0.0,16.0,597.9499999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-10,Pizzeria,Pizzeria - Central,2020-10,True,29.0,29.0,1586.3600000000001,4.0,188.32000000000002,25.0,1398.0400000000002,30.650000000000002,0.0,3.405555555555556,0.0,,0.0,6.130000000000001,0.0,6.0,56.06,78.0,9111.0,8010.0,0.7187179487179487
2020-10-10,Pizzeria,Pizzeria - East,2020-10,True,11.0,11.0,460.62,1.0,52.43,10.0,408.19,15.0,0.0,7.5,0.0,,,,2.142857142857143,,,,,,
2020-10-10,The Brunch Place,The Brunch Place - East,2020-10,True,3.0,3.0,47.08,0.0,0.0,3.0,47.08,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-11,Club Street,Club Street - Central,2020-10,True,23.0,23.0,1308.8,7.0,726.7500000000001,16.0,582.0500000000001,49.0,7.0,10.5,0.0,,,,8.166666666666666,,,,,,
2020-10-11,Club Street,Club Street - East,2020-10,True,17.0,17.0,550.5,0.0,0.0,17.0,550.5,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-11,Pizzeria,Pizzeria - Central,2020-10,True,59.0,59.0,3848.8799999999997,0.0,0.0,59.0,3848.8799999999997,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,53.18000000000001,82.0,7942.0,7077.0,0.6485365853658538
2020-10-11,Pizzeria,Pizzeria - East,2020-10,True,19.0,19.0,841.5500000000001,3.0,171.2,16.0,670.3499999999999,45.0,7.5,10.0,0.0,,,,5.625,,,,,,
2020-10-11,The Brunch Place,The Brunch Place - East,2020-10,True,10.0,10.0,233.26,0.0,0.0,10.0,233.26,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-12,Club Street,Club Street - Central,2020-10,False,32.0,32.0,1974.95,12.0,1180.1000000000001,20.0,794.8500000000001,84.0,3.5,10.5,7.0,,,,8.4,,,,,,
2020-10-12,Club Street,Club Street - East,2020-10,False,28.0,28.0,955.0,0.0,0.0,28.0,955.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-12,Pizzeria,Pizzeria - Central,2020-10,False,50.0,48.0,2953.25,4.0,276.06,44.0,2677.19,50.41,0.0,3.8183333333333334,0.765,,0.0,7.081999999999999,1.6666666666666667,6.0,56.37,87.0,8701.0,7510.0,0.6479310344827586
2020-10-12,Pizzeria,Pizzeria - East,2020-10,False,27.0,27.0,1411.29,6.0,438.15999999999997,21.0,973.1300000000001,90.0,15.0,7.5,15.0,,,,11.25,,,,,,
2020-10-12,The Brunch Place,The Brunch Place - East,2020-10,False,7.0,7.0,187.25000000000003,0.0,0.0,7.0,187.25000000000003,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-13,Club Street,Club Street - Central,2020-10,False,26.0,25.0,1600.6999999999998,13.0,1169.55,12.0,431.15,91.0,10.5,11.666666666666666,,,,,11.375,,,,,,
2020-10-13,Club Street,Club Street - East,2020-10,False,16.0,16.0,657.85,0.0,0.0,16.0,657.85,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-13,Pizzeria,Pizzeria - Central,2020-10,False,41.0,40.0,1913.7300000000002,4.0,198.49,36.0,1715.2400000000002,39.629999999999995,4.49,1.5,2.5175,,0.0,1.6049999999999998,3.3333333333333335,6.0,57.08,89.0,16084.0,10702.0,0.6413483146067416
2020-10-13,Pizzeria,Pizzeria - East,2020-10,False,15.0,15.0,922.31,4.0,251.44000000000003,11.0,670.87,60.0,,12.0,0.0,,,,8.571428571428571,,,,,,
2020-10-13,The Brunch Place,The Brunch Place - East,2020-10,False,3.0,3.0,84.53,0.0,0.0,3.0,84.53,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-10-14,Club Street,Club Street - Central,2020-10,False,32.0,31.0,1705.8,9.0,999.1000000000001,22.0,706.6999999999999,63.0,10.5,5.6,14.0,,,,7.875,,,,,,
2020-10-14,Club Street,Club Street - East,2020-10,False,20.0,20.0,694.75,0.0,0.0,20.0,694.75,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-14,Pizzeria,Pizzeria - Central,2020-10,False,14.0,14.0,906.3299999999999,1.0,31.03,13.0,875.3,6.21,,0.8871428571428571,0.0,,0.0,6.21,0.0,6.0,54.410000000000004,74.0,16275.0,9603.0,0.7352702702702704
2020-10-14,Pizzeria,Pizzeria - East,2020-10,False,6.0,6.0,291.03,0.0,0.0,6.0,291.03,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-14,The Brunch Place,The Brunch Place - East,2020-10,False,4.0,4.0,94.16,0.0,0.0,4.0,94.16,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-10-15,Club Street,Club Street - Central,2020-10,False,28.0,28.0,1681.45,9.0,911.7500000000001,19.0,769.7,63.0,24.5,2.8,0.0,,,,7.875,,,,,,
2020-10-15,Club Street,Club Street - East,2020-10,False,16.0,16.0,713.0500000000001,0.0,0.0,16.0,713.0500000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-15,Pizzeria,Pizzeria - Central,2020-10,False,27.0,27.0,1450.9700000000003,5.0,357.93,22.0,1093.04,79.26,0.0,8.571428571428571,3.2100000000000004,,0.0,4.815,7.5,6.0,60.0,78.0,17644.0,9913.0,0.7692307692307693
2020-10-15,Pizzeria,Pizzeria - East,2020-10,False,8.0,8.0,416.21999999999997,1.0,58.85,7.0,357.36999999999995,15.0,0.0,0.0,7.5,,,,2.5,,,,,,
2020-10-15,The Brunch Place,The Brunch Place - East,2020-10,False,7.0,7.0,185.10999999999999,0.0,0.0,7.0,185.10999999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-16,Club Street,Club Street - Central,2020-10,False,26.0,25.0,1603.3500000000001,8.0,1031.9,17.0,571.45,56.0,10.5,2.8,21.0,,,,7.0,,,,,,
2020-10-16,Club Street,Club Street - East,2020-10,False,16.0,16.0,464.55000000000007,0.0,0.0,16.0,464.55000000000007,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-16,Pizzeria,Pizzeria - Central,2020-10,False,27.0,27.0,1624.35,0.0,0.0,27.0,1624.35,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,60.25,88.0,17536.0,10880.0,0.6846590909090909
2020-10-16,Pizzeria,Pizzeria - East,2020-10,False,8.0,8.0,339.19,0.0,0.0,8.0,339.19,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-16,The Brunch Place,The Brunch Place - East,2020-10,False,7.0,7.0,142.31,0.0,0.0,7.0,142.31,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-10-17,Club Street,Club Street - Central,2020-10,True,27.0,26.0,1088.4,4.0,397.2,22.0,691.2,28.0,10.5,1.4,0.0,,,,3.111111111111111,,,,,,
2020-10-17,Club Street,Club Street - East,2020-10,True,18.0,18.0,496.97,0.0,0.0,18.0,496.97,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-17,Pizzeria,Pizzeria - Central,2020-10,True,28.0,27.0,1683.15,3.0,207.58,24.0,1475.57,17.62,2.39,1.6922222222222223,0.0,,0.0,3.524,0.0,6.0,60.42,61.0,16448.0,9001.0,0.9904918032786886
2020-10-17,Pizzeria,Pizzeria - East,2020-10,True,5.0,5.0,402.32,1.0,60.99,4.0,341.33,15.0,,0.0,15.0,,,,3.75,,,,,,
2020-10-17,The Brunch Place,The Brunch Place - East,2020-10,True,3.0,3.0,58.85,0.0,0.0,3.0,58.85,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-18,Club Street,Club Street - Central,2020-10,True,29.0,26.0,1403.7500000000002,8.0,807.5,18.0,596.25,56.0,21.0,5.833333333333333,,,,,8.0,,,,,,
2020-10-18,Club Street,Club Street - East,2020-10,True,28.0,27.0,953.6500000000001,0.0,0.0,27.0,953.6500000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-18,Pizzeria,Pizzeria - Central,2020-10,True,50.0,50.0,3124.4800000000005,5.0,270.17,45.0,2854.3100000000004,58.769999999999996,3.21,1.44,3.3600000000000003,,0.0,6.529999999999999,0.0,6.0,63.82,56.0,9381.0,6425.0,1.1396428571428572
2020-10-18,Pizzeria,Pizzeria - East,2020-10,True,19.0,18.0,931.39,2.0,128.4,16.0,802.9900000000001,30.0,7.5,5.0,0.0,,,,4.285714285714286,,,,,,
2020-10-18,The Brunch Place,The Brunch Place - East,2020-10,True,2.0,2.0,28.89,0.0,0.0,2.0,28.89,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-10-19,Club Street,Club Street - Central,2020-10,False,32.0,32.0,1574.55,7.0,642.6500000000001,25.0,931.9000000000001,49.0,0.0,7.0,3.5,,,,4.9,,,,,,
2020-10-19,Club Street,Club Street - East,2020-10,False,17.0,17.0,619.3,0.0,0.0,17.0,619.3,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-19,Pizzeria,Pizzeria - Central,2020-10,False,51.0,50.0,2880.520000000001,2.0,163.17000000000002,48.0,2717.3500000000004,11.920000000000002,0.0,0.0,1.4900000000000002,,0.0,2.3840000000000003,0.0,6.0,63.29,71.0,9470.0,7457.0,0.8914084507042254
2020-10-19,Pizzeria,Pizzeria - East,2020-10,False,24.0,24.0,1723.1799999999998,2.0,164.24,22.0,1558.94,30.0,15.0,3.0,0.0,,,,3.75,,,,,,
2020-10-19,The Brunch Place,The Brunch Place - East,2020-10,False,7.0,7.0,130.54000000000002,0.0,0.0,7.0,130.54000000000002,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-20,Club Street,Club Street - Central,2020-10,False,4.0,4.0,300.0,2.0,255.0,2.0,45.0,14.0,7.0,7.0,,,,,7.0,,,,,,
2020-10-20,Club Street,Club Street - East,2020-10,False,24.0,23.0,1260.94,0.0,0.0,23.0,1260.94,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
2020-10-20,Pizzeria,Pizzeria - Central,2020-10,False,72.0,66.0,3810.3899999999994,4.0,287.83,62.0,3522.5600000000004,57.57000000000001,0.0,4.1121428571428575,0.0,,0.0,11.514000000000001,0.0,6.0,61.47,85.0,15084.0,10775.0,0.7231764705882353
2020-10-20,Pizzeria,Pizzeria - East,2020-10,False,30.0,27.0,1427.32,5.0,348.27,22.0,1079.05,75.0,30.0,2.5,10.0,,,,7.5,,,,,,
2020-10-20,The Brunch Place,The Brunch Place - East,2020-10,False,8.0,8.0,147.66,0.0,0.0,8.0,147.66,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-21,Club Street,Club Street - Central,2020-10,False,24.0,24.0,1470.5,9.0,866.7,15.0,603.8,63.0,10.5,3.5,14.0,,,,7.875,,,,,,
2020-10-21,Club Street,Club Street - East,2020-10,False,14.0,14.0,362.25,0.0,0.0,14.0,362.25,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-10-21,Pizzeria,Pizzeria - Central,2020-10,False,18.0,18.0,1340.75,1.0,54.57,17.0,1286.1799999999998,4.29,0.0,0.858,0.0,,0.0,4.29,0.0,6.0,61.760000000000005,75.0,19370.0,11727.0,0.8234666666666667
2020-10-21,Pizzeria,Pizzeria - East,2020-10,False,2.0,2.0,104.86,0.0,0.0,2.0,104.86,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-21,The Brunch Place,The Brunch Place - East,2020-10,False,5.0,5.0,191.53,0.0,0.0,5.0,191.53,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-22,Club Street,Club Street - Central,2020-10,False,25.0,24.0,1673.3,12.0,1268.1499999999999,12.0,405.15000000000003,84.0,10.5,11.2,7.0,,,,10.5,,,,,,
2020-10-22,Club Street,Club Street - East,2020-10,False,10.0,10.0,251.6,0.0,0.0,10.0,251.6,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-10-22,Pizzeria,Pizzeria - Central,2020-10,False,24.0,24.0,1634.4499999999998,1.0,27.28,23.0,1607.17,2.09,0.0,0.29857142857142854,0.0,,0.0,2.09,0.0,6.0,57.38,73.0,17693.0,10837.0,0.786027397260274
2020-10-22,Pizzeria,Pizzeria - East,2020-10,False,4.0,4.0,257.87,0.0,0.0,4.0,257.87,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-22,The Brunch Place,The Brunch Place - East,2020-10,False,4.0,4.0,84.53,0.0,0.0,4.0,84.53,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-23,Club Street,Club Street - Central,2020-10,False,15.0,15.0,602.65,1.0,120.6,14.0,482.04999999999995,7.0,3.5,0.0,0.0,,,,0.7777777777777778,,,,,,
2020-10-23,Club Street,Club Street - East,2020-10,False,17.0,17.0,801.84,0.0,0.0,17.0,801.84,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-23,Pizzeria,Pizzeria - Central,2020-10,False,31.0,31.0,1601.79,4.0,221.49,27.0,1380.3000000000002,27.009999999999998,,3.1025,0.31285714285714283,,0.0,5.401999999999999,0.0,5.0,57.480000000000004,58.0,15518.0,9897.0,0.9910344827586207
2020-10-23,Pizzeria,Pizzeria - East,2020-10,False,7.0,6.0,285.69,1.0,64.2,5.0,221.49,15.0,0.0,5.0,0.0,,,,2.5,,,,,,
2020-10-23,The Brunch Place,The Brunch Place - East,2020-10,False,6.0,6.0,194.74,0.0,0.0,6.0,194.74,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-24,Club Street,Club Street - Central,2020-10,True,23.0,22.0,1070.25,7.0,692.15,15.0,378.1,49.0,7.0,7.0,7.0,,,,7.0,,,,,,
2020-10-24,Club Street,Club Street - East,2020-10,True,19.0,17.0,594.9200000000001,0.0,0.0,17.0,594.9200000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-24,Pizzeria,Pizzeria - Central,2020-10,True,37.0,33.0,1818.52,3.0,188.32,30.0,1630.2,31.85,4.066,1.645714285714286,0.0,,0.0,10.616666666666667,0.0,5.0,50.54,100.0,12472.0,11842.0,0.5054
2020-10-24,Pizzeria,Pizzeria - East,2020-10,True,11.0,9.0,511.94999999999993,2.0,120.89,7.0,391.05999999999995,30.0,,10.0,0.0,,,,5.0,,,,,,
2020-10-24,The Brunch Place,The Brunch Place - East,2020-10,True,5.0,5.0,114.49000000000001,0.0,0.0,5.0,114.49000000000001,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-10-25,Club Street,Club Street - Central,2020-10,True,15.0,14.0,594.6,2.0,196.7,12.0,397.9,14.0,0.0,2.8,0.0,,,,1.75,,,,,,
2020-10-25,Club Street,Club Street - East,2020-10,True,27.0,27.0,949.3599999999999,0.0,0.0,27.0,949.3599999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-25,Pizzeria,Pizzeria - Central,2020-10,True,46.0,46.0,2794.8799999999997,1.0,31.56,45.0,2763.3199999999997,6.31,0.0,0.0,0.9014285714285714,,0.0,2.103333333333333,0.0,5.0,33.379999999999995,55.0,7581.0,7137.0,0.6069090909090908
2020-10-25,Pizzeria,Pizzeria - East,2020-10,True,19.0,18.0,1280.2500000000002,1.0,93.09,17.0,1187.16,15.0,0.0,3.0,0.0,,,,1.6666666666666667,,,,,,
2020-10-25,The Brunch Place,The Brunch Place - East,2020-10,True,6.0,6.0,116.63000000000001,0.0,0.0,6.0,116.63000000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-26,Club Street,Club Street - Central,2020-10,False,20.0,20.0,1103.15,6.0,622.3,14.0,480.85,42.0,0.0,7.0,7.0,,,,6.0,,,,,,
2020-10-26,Club Street,Club Street - East,2020-10,False,17.0,17.0,533.7,0.0,0.0,17.0,533.7,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-26,Pizzeria,Pizzeria - Central,2020-10,False,27.0,26.0,1960.83,3.0,153.01000000000002,23.0,1807.82,23.849999999999998,,0.0,2.65,,0.0,5.9624999999999995,0.0,5.0,33.129999999999995,71.0,8407.0,8022.0,0.4666197183098591
2020-10-26,Pizzeria,Pizzeria - East,2020-10,False,17.0,17.0,1170.53,3.0,291.03,14.0,879.5,45.0,0.0,3.75,10.0,,,,5.625,,,,,,
2020-10-26,The Brunch Place,The Brunch Place - East,2020-10,False,7.0,7.0,153.01,0.0,0.0,7.0,153.01,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-10-27,Club Street,Club Street - Central,2020-10,False,27.0,26.0,3473.2999999999993,8.0,2055.4,18.0,1417.9,112.0,14.0,14.0,0.0,,,,12.444444444444445,,,,,,
2020-10-27,Club Street,Club Street - East,2020-10,False,14.0,14.0,504.15000000000003,0.0,0.0,14.0,504.15000000000003,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-27,Pizzeria,Pizzeria - Central,2020-10,False,27.0,25.0,2169.9900000000002,2.0,90.41,23.0,2079.58,9.52,0.0,0.952,0.0,,0.0,2.38,0.0,5.0,32.480000000000004,64.0,8620.0,8216.0,0.5075000000000001
2020-10-27,Pizzeria,Pizzeria - East,2020-10,False,19.0,19.0,861.3399999999999,3.0,184.57,16.0,676.7700000000001,45.0,0.0,5.0,7.5,,,,5.0,,,,,,
2020-10-27,The Brunch Place,The Brunch Place - East,2020-10,False,9.0,9.0,214.0,0.0,0.0,9.0,214.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-28,Club Street,Club Street - Central,2020-10,False,11.0,10.0,544.85,4.0,360.7,6.0,184.15,28.0,7.0,3.5,,,,,4.666666666666667,,,,,,
2020-10-28,Club Street,Club Street - East,2020-10,False,8.0,8.0,141.29999999999998,0.0,0.0,8.0,141.29999999999998,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-28,Pizzeria,Pizzeria - Central,2020-10,False,9.0,9.0,497.01,1.0,111.28,8.0,385.73,22.26,7.420000000000001,0.0,0.0,,0.0,22.26,0.0,5.0,31.67,75.0,8856.0,8403.0,0.4222666666666667
2020-10-28,Pizzeria,Pizzeria - East,2020-10,False,9.0,9.0,314.58,0.0,0.0,9.0,314.58,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-28,The Brunch Place,The Brunch Place - East,2020-10,False,2.0,2.0,54.57000000000001,0.0,0.0,2.0,54.57000000000001,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-10-29,Club Street,Club Street - Central,2020-10,False,15.0,15.0,1534.9,4.0,704.7,11.0,830.2,56.0,0.0,14.0,14.0,,,,9.333333333333334,,,,,,
2020-10-29,Club Street,Club Street - East,2020-10,False,8.0,8.0,316.4,0.0,0.0,8.0,316.4,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-29,Pizzeria,Pizzeria - Central,2020-10,False,20.0,20.0,1059.31,1.0,79.18,19.0,980.1300000000001,15.0,0.0,2.142857142857143,0.0,,0.0,,1.6666666666666667,5.0,32.54,68.0,8396.0,8010.0,0.47852941176470587
2020-10-29,Pizzeria,Pizzeria - East,2020-10,False,9.0,9.0,418.89,0.0,0.0,9.0,418.89,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-29,The Brunch Place,The Brunch Place - East,2020-10,False,3.0,3.0,97.37,0.0,0.0,3.0,97.37,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-10-30,Club Street,Club Street - Central,2020-10,False,16.0,16.0,565.35,2.0,184.2,14.0,381.15,14.0,0.0,0.0,7.0,,,,1.5555555555555556,,,,,,
2020-10-30,Club Street,Club Street - East,2020-10,False,9.0,9.0,342.7,0.0,0.0,9.0,342.7,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-30,Pizzeria,Pizzeria - Central,2020-10,False,20.0,20.0,1138.4899999999998,0.0,0.0,20.0,1138.4899999999998,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,32.760000000000005,54.0,8585.0,8101.0,0.6066666666666668
2020-10-30,Pizzeria,Pizzeria - East,2020-10,False,9.0,9.0,609.8900000000001,0.0,0.0,9.0,609.8900000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-30,The Brunch Place,The Brunch Place - East,2020-10,False,4.0,4.0,68.48,0.0,0.0,4.0,68.48,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-10-31,Club Street,Club Street - Central,2020-10,True,5.0,5.0,238.05,0.0,0.0,5.0,238.05,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-31,Club Street,Club Street - East,2020-10,True,6.0,6.0,121.85,0.0,0.0,6.0,121.85,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-10-31,Pizzeria,Pizzeria - Central,2020-10,True,14.0,12.0,517.35,2.0,96.3,10.0,421.05000000000007,14.45,0.0,0.0,3.6125,,0.0,4.816666666666666,0.0,5.0,31.26,64.0,9555.0,9083.0,0.4884375
2020-10-31,Pizzeria,Pizzeria - East,2020-10,True,2.0,1.0,32.1,0.0,0.0,1.0,32.1,0.0,,0.0,,,,,0.0,,,,,,
2020-10-31,The Brunch Place,The Brunch Place - East,2020-10,True,7.0,7.0,138.03,0.0,0.0,7.0,138.03,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-11-01,Club Street,Club Street - Central,2020-11,True,5.0,4.0,107.05,0.0,0.0,4.0,107.05,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-01,Club Street,Club Street - East,2020-11,True,17.0,17.0,904.7199999999999,0.0,0.0,17.0,904.7199999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-01,Pizzeria,Pizzeria - Central,2020-11,True,21.0,21.0,1536.5200000000002,2.0,116.63,19.0,1419.89,24.630000000000003,7.5,1.20375,0.0,,0.0,1.9260000000000002,2.142857142857143,5.0,30.26,57.0,9142.0,8746.0,0.5308771929824562
